url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/history/article/katherine-johnson,Katherine Johnson,How this math whiz helped explorers reach new worlds,Nicholas St. Fleur,,https://i.natgeofe.com/k/0b478a6e-b828-4751-be32-64177727d7a3/katherine_johnson_working.jpg?w=374&h=303,2149,"History and Civilization, Space, Math"
https://kids.nationalgeographic.com/history/article/ada-lovelace,Ada Lovelace,The computer programmer who had ideas long before there were computers,Elizabeth Hilfrank,"February 26, 2021",https://i.natgeofe.com/k/ca3583f8-c836-4826-9d14-b5e2e5d9a769/Ada_Lovelace_Portrait_KIDS_Women-Heroes_02-21.jpg?w=374&h=474,2398,"Math, Women"
https://kids.nationalgeographic.com/history/article/florence-nightingale,Florence Nightingale,The nurse who changed hospitals for the better,Johnna Rizzo,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2573,"History and Civilization, Medicine"
https://kids.nationalgeographic.com/history/article/rosa-parks,Rosa Parks,How her refusal to give up her seat sparked a movement,C.M. Tomlin,,https://i.natgeofe.com/k/052c56c5-da2c-440a-84d2-7b6a79133977/rosa-parks-bus.jpg?w=374&h=211,1635,"History and Civilization, Civil Rights"
https://kids.nationalgeographic.com/history/article/eleanor-roosevelt,Eleanor Roosevelt,The woman who set the standard for modern first ladies to help their fellow citizens,Johnna Rizzo,,https://i.natgeofe.com/k/425c59d7-34c0-4563-bfb4-c988760b8496/roosevelt-gifts.jpg?w=374&h=210,2404,"History and Civilization, Governments"
https://kids.nationalgeographic.com/history/article/sacagawea,Sacagawea,The Native American woman who showed Lewis and Clark the way,Johnna Rizzo,,https://i.natgeofe.com/k/3fd0f464-52b5-4319-852f-5482f9b96599/sacagawea-lewis-clark.jpg?w=374&h=211,2205,"History and Civilization, Native Americans"
https://kids.nationalgeographic.com/history/article/harriet-tubman,"Harriet Tubman, Spy",You might know her as a conductor for the Underground Railroad. She was also a spy.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2953,"Women, Underground Railroad"
https://kids.nationalgeographic.com/history/article/ida-b-wells,Ida B. Wells,How this journalist risked her life to report the truth,C.M. Tomlin,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1331,"Civil Rights, Slavery, Journalism"
https://kids.nationalgeographic.com/history/article/first-ladies-of-the-united-states,First Ladies of the United States,First ladies have helped influence the United States for nearly 250 years. See how the role has changed over time—and how these women changed the country.,Paige Towler,,https://i.natgeofe.com/k/541e3234-854b-4d4a-8ff1-414961a65310/OG_Michelle_GWR_KIDS_0322.jpg?w=374&h=233,10022,U.S. Presidents
https://kids.nationalgeographic.com/history/article/we-want-to-vote-battles-for-the-ballot,We want to vote: Battles for the ballot,Discover how voting rights have changed throughout history in the United States.,Unknown,,https://i.natgeofe.com/k/4e799008-e788-4c59-a2c8-f877264c741b/battle-for-vote-mlk.jpg?w=374&h=230,6118,Protest
https://kids.nationalgeographic.com/history/article/a-titanic-anniversary,Remembering the Titanic,Read about the tragic shipwreck in the frigid North Atlantic Ocean.,Andrea Silen,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2492,Titanic
https://kids.nationalgeographic.com/history/article/first-olympics,Let the Games Begin: The First Olympics,Get the scoop on the history of the Olympics.,Kay Boatner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2662,"Sports, Ancient History, Ancient Civilizations"
https://kids.nationalgeographic.com/history/article/eiffel-tower,Eiffel Tower,Go behind the scenes of this amazing landmark.,Unknown,,https://i.natgeofe.com/k/6d4021bf-832e-49f6-b898-27b7fcd7cbf7/eiffel-tower-ground-up.jpg?w=374&h=249,3885,Architecture
https://kids.nationalgeographic.com/history/article/pearl-harbor,Attack on Pearl Harbor,Learn about this historic event that caused the United States to enter World War II.,Unknown,,https://i.natgeofe.com/k/684d6d27-12f5-4860-82ff-340dae8c3f52/pearl-harbor-textimage_6.jpg?w=374&h=210,3818,"Monuments, World War II"
https://kids.nationalgeographic.com/history/article/george-washington-carver,George Washington Carver,How this scientist nurtured the land—and people’s minds,Nicholas St. Fleur,,https://i.natgeofe.com/k/427c9733-b1fb-4a7a-b9c6-b2b2ed943450/carver_lab.jpg?w=374&h=452,2071,"Farms, Scientists"
https://kids.nationalgeographic.com/history/article/benjamin-o-davis,"Benjamin O. Davis, Jr.",How this African American pilot helped fly the United States to victory,Rachel Buchholz,,https://i.natgeofe.com/k/ae8de7eb-0ba8-491b-8631-285c7490d351/benjamin-o-davis-plane.jpg?w=374&h=210,1586,"Private Spaceflight, History and Civilization"
https://kids.nationalgeographic.com/history/article/frederick-douglass,Frederick Douglass,How this former enslaved person inspired others to fight for freedom,C.M. Tomlin,,https://i.natgeofe.com/k/06243f3a-4a43-4f9f-b468-c113b765f868/frederick-douglass.jpg?w=374&h=211,1268,"Civil Rights, Slavery"
https://kids.nationalgeographic.com/history/article/john-lewis,John Lewis,How this congressman used ‘good trouble’ to fight for civil rights,Nicholas St. Fleur,,https://i.natgeofe.com/k/372f61e2-ed4a-4e9c-89d4-51eaf2e0bd05/john_lewis_capitol.jpg?w=374&h=258,2909,"Civil Rights, Politics"
https://kids.nationalgeographic.com/history/article/martin-luther-king-jr,"Hero for All: Martin Luther King, Jr.","Civil Rights leader Dr. Martin Luther King, Jr., never backed down in his stand against racism. Learn more about the life of this courageous hero who inspired millions of people to right a historical wrong.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2829,"Modern History, Human Rights"
https://kids.nationalgeographic.com/history/article/booker-t-washington,Booker T. Washington,How this educator helped African Americans improve their lives,C.M. Tomlin,,https://i.natgeofe.com/k/ec56a5f2-9fa9-4500-b9e4-911b7f014617/booker-t-washington-speech.jpg?w=374&h=210,1112,"Slavery, Educators"
https://kids.nationalgeographic.com/history/article/the-underground-railroad,The Underground Railroad,The historic movement carried thousands of enslaved people to freedom. This is their journey.,Tonya K. Grant,,https://i.natgeofe.com/k/40d5190b-cffa-45cb-a4b9-31820848004f/OG_Escaped-Slaves_Underground-Railroad_KIDS_0122.jpg?w=374&h=289,8571,"Slavery, Modern History, American Civil War"
https://kids.nationalgeographic.com/history/article/native-people-of-the-arctic-and-subarctic,Native People of the Arctic and Subarctic,,Cynthia O'Brien,,https://i.natgeofe.com/k/856912d4-953c-4e2e-bada-ab8039ee1f10/arctic-inupiat-girl.jpg?w=374&h=249,2721,
https://kids.nationalgeographic.com/history/article/native-people-of-the-american-southeast,Native People of the American Southeast,,Cynthia O'Brien,,https://i.natgeofe.com/k/b442a586-c8c3-4b5f-a8d7-0ff9d7cb8d8f/southeast-seminole-woman.jpg?w=374&h=252,3215,
https://kids.nationalgeographic.com/history/article/native-people-of-the-american-northeast,Native People of the American Northeast,,Cynthia O'Brien,,https://i.natgeofe.com/k/c2c87351-1f5d-4aa9-92aa-29dae0cd8dff/northeast-longhouse.jpg?w=374&h=249,2932,
